SHIP,SURVEY,HAUL,SPECIES_CODE,COMMON_NAME,SCIENTIFIC_NAME,PARTITION,ORGANISM_WEIGHT,SEX,organism_length,length_type,region
157,202308,48,30060,Pacific ocean perch,Sebastes alutus,Codend,0.898,Unsexed,41.3,FORK_LENGTH,Barnabas Trough
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.2,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.5,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.1,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.2,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.3,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,33.1,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.9,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,39.7,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.7,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.1,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.4,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.8,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,38.2,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,39.3,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.5,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.6,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.4,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.4,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.9,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.8,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,41.9,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.6,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.8,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,32.2,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,32.9,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.5,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.8,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,32.9,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.7,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,39.3,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.7,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,33.6,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.8,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.6,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.1,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.7,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,33.9,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,38.2,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,33,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,32.7,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.1,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,39.7,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,38,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,39.3,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.8,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.7,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,32.9,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.5,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.2,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.9,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.7,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,33.6,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.1,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,38.2,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.5,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,38.9,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.8,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,33.6,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,33.1,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.8,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,0.552,Unsexed,34.4,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,0.753,Unsexed,39.5,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,0.674,Unsexed,37.1,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,0.636,Unsexed,36.8,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,0.485,Unsexed,33,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,0.845,Unsexed,39.5,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,0.693,Unsexed,36.4,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,0.742,Unsexed,37.7,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,0.561,Unsexed,34.6,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,0.603,Unsexed,35,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,0.501,Unsexed,32.6,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,0.628,Unsexed,36.7,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,0.806,Unsexed,40.2,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,0.443,Unsexed,32.4,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,0.593,Unsexed,35.5,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,0.733,Unsexed,37.8,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,0.772,Unsexed,38.4,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,0.638,Unsexed,36.4,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,0.637,Unsexed,36.5,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,0.767,Unsexed,39.4,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,0.534,Unsexed,33.3,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,0.717,Unsexed,37.8,FORK_LENGTH,GOA Shelf
157,202308,51,30060,Pacific ocean perch,Sebastes alutus,Codend,0.513,Unsexed,33.5,FORK_LENGTH,GOA Shelf
157,202308,52,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,40.2,FORK_LENGTH,Chiniak Trough
157,202308,52,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.4,FORK_LENGTH,Chiniak Trough
157,202308,52,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34,FORK_LENGTH,Chiniak Trough
157,202308,52,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.1,FORK_LENGTH,Chiniak Trough
157,202308,52,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.9,FORK_LENGTH,Chiniak Trough
157,202308,52,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,40.8,FORK_LENGTH,Chiniak Trough
157,202308,52,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,33.3,FORK_LENGTH,Chiniak Trough
157,202308,52,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.7,FORK_LENGTH,Chiniak Trough
157,202308,52,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.8,FORK_LENGTH,Chiniak Trough
157,202308,52,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.8,FORK_LENGTH,Chiniak Trough
157,202308,52,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,41,FORK_LENGTH,Chiniak Trough
157,202308,52,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.8,FORK_LENGTH,Chiniak Trough
157,202308,52,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.7,FORK_LENGTH,Chiniak Trough
157,202308,52,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.5,FORK_LENGTH,Chiniak Trough
157,202308,52,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,39,FORK_LENGTH,Chiniak Trough
157,202308,52,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,39.9,FORK_LENGTH,Chiniak Trough
157,202308,52,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,39,FORK_LENGTH,Chiniak Trough
157,202308,52,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.2,FORK_LENGTH,Chiniak Trough
157,202308,52,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.8,FORK_LENGTH,Chiniak Trough
157,202308,52,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.6,FORK_LENGTH,Chiniak Trough
157,202308,52,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35,FORK_LENGTH,Chiniak Trough
157,202308,52,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,39.8,FORK_LENGTH,Chiniak Trough
157,202308,52,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.4,FORK_LENGTH,Chiniak Trough
157,202308,52,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.2,FORK_LENGTH,Chiniak Trough
157,202308,52,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,38.9,FORK_LENGTH,Chiniak Trough
157,202308,52,30060,Pacific ocean perch,Sebastes alutus,Codend,0.575,Unsexed,34.8,FORK_LENGTH,Chiniak Trough
157,202308,52,30060,Pacific ocean perch,Sebastes alutus,Codend,0.684,Unsexed,36.4,FORK_LENGTH,Chiniak Trough
157,202308,52,30060,Pacific ocean perch,Sebastes alutus,Codend,0.879,Unsexed,40,FORK_LENGTH,Chiniak Trough
157,202308,52,30060,Pacific ocean perch,Sebastes alutus,Codend,0.578,Unsexed,35.4,FORK_LENGTH,Chiniak Trough
157,202308,52,30060,Pacific ocean perch,Sebastes alutus,Codend,0.682,Unsexed,35.9,FORK_LENGTH,Chiniak Trough
157,202308,52,30060,Pacific ocean perch,Sebastes alutus,Codend,0.692,Unsexed,36.8,FORK_LENGTH,Chiniak Trough
157,202308,52,30060,Pacific ocean perch,Sebastes alutus,Codend,0.548,Unsexed,34.7,FORK_LENGTH,Chiniak Trough
157,202308,52,30060,Pacific ocean perch,Sebastes alutus,Codend,0.898,Unsexed,40.1,FORK_LENGTH,Chiniak Trough
157,202308,52,30060,Pacific ocean perch,Sebastes alutus,Codend,0.602,Unsexed,35.1,FORK_LENGTH,Chiniak Trough
157,202308,52,30060,Pacific ocean perch,Sebastes alutus,Codend,0.554,Unsexed,33.8,FORK_LENGTH,Chiniak Trough
157,202308,53,30060,Pacific ocean perch,Sebastes alutus,Codend,0.595,Unsexed,35.9,FORK_LENGTH,Chiniak Trough
157,202308,53,30060,Pacific ocean perch,Sebastes alutus,Codend,0.452,Unsexed,31.2,FORK_LENGTH,Chiniak Trough
157,202308,54,30060,Pacific ocean perch,Sebastes alutus,Codend,0.912,Unsexed,40.2,FORK_LENGTH,Chiniak Trough
157,202308,54,30060,Pacific ocean perch,Sebastes alutus,Codend,1.089,Unsexed,42.6,FORK_LENGTH,Chiniak Trough
157,202308,54,30060,Pacific ocean perch,Sebastes alutus,Codend,1.024,Unsexed,41.4,FORK_LENGTH,Chiniak Trough
157,202308,54,30060,Pacific ocean perch,Sebastes alutus,Codend,1.014,Unsexed,41.1,FORK_LENGTH,Chiniak Trough
157,202308,54,30060,Pacific ocean perch,Sebastes alutus,Codend,1.079,Unsexed,40.2,FORK_LENGTH,Chiniak Trough
157,202308,55,30060,Pacific ocean perch,Sebastes alutus,Codend,1.162,Unsexed,43.3,FORK_LENGTH,Chiniak Trough
157,202308,55,30060,Pacific ocean perch,Sebastes alutus,Codend,0.858,Unsexed,39.6,FORK_LENGTH,Chiniak Trough
157,202308,55,30060,Pacific ocean perch,Sebastes alutus,Codend,1.074,Unsexed,41.3,FORK_LENGTH,Chiniak Trough
157,202308,55,30060,Pacific ocean perch,Sebastes alutus,Codend,0.94,Unsexed,40.1,FORK_LENGTH,Chiniak Trough
157,202308,61,30060,Pacific ocean perch,Sebastes alutus,Codend,0.821,Unsexed,40.3,FORK_LENGTH,GOA Shelf
157,202308,61,30060,Pacific ocean perch,Sebastes alutus,Codend,0.784,Unsexed,39.6,FORK_LENGTH,GOA Shelf
157,202308,61,30060,Pacific ocean perch,Sebastes alutus,Codend,0.95,Unsexed,41.6,FORK_LENGTH,GOA Shelf
157,202308,61,30060,Pacific ocean perch,Sebastes alutus,Codend,0.704,Unsexed,36.9,FORK_LENGTH,GOA Shelf
157,202308,61,30060,Pacific ocean perch,Sebastes alutus,Codend,0.87,Unsexed,39.3,FORK_LENGTH,GOA Shelf
157,202308,63,30060,Pacific ocean perch,Sebastes alutus,Codend,0.932,Unsexed,42.1,FORK_LENGTH,GOA Shelf
157,202308,63,30060,Pacific ocean perch,Sebastes alutus,Codend,0.954,Unsexed,41.9,FORK_LENGTH,GOA Shelf
157,202308,63,30060,Pacific ocean perch,Sebastes alutus,Codend,0.774,Unsexed,39.9,FORK_LENGTH,GOA Shelf
157,202308,63,30060,Pacific ocean perch,Sebastes alutus,Codend,0.844,Unsexed,39.1,FORK_LENGTH,GOA Shelf
157,202308,63,30060,Pacific ocean perch,Sebastes alutus,Codend,0.964,Unsexed,41.8,FORK_LENGTH,GOA Shelf
157,202308,63,30060,Pacific ocean perch,Sebastes alutus,Codend,1.042,Unsexed,42.5,FORK_LENGTH,GOA Shelf
157,202308,63,30060,Pacific ocean perch,Sebastes alutus,Codend,0.966,Unsexed,41.2,FORK_LENGTH,GOA Shelf
157,202308,63,30060,Pacific ocean perch,Sebastes alutus,Codend,1.064,Unsexed,43.9,FORK_LENGTH,GOA Shelf
157,202308,63,30060,Pacific ocean perch,Sebastes alutus,Codend,0.912,Unsexed,42.7,FORK_LENGTH,GOA Shelf
157,202308,63,30060,Pacific ocean perch,Sebastes alutus,Codend,0.934,Unsexed,39.7,FORK_LENGTH,GOA Shelf
157,202308,63,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,40.8,FORK_LENGTH,GOA Shelf
157,202308,63,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,40.1,FORK_LENGTH,GOA Shelf
157,202308,63,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,42.6,FORK_LENGTH,GOA Shelf
157,202308,63,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,40.5,FORK_LENGTH,GOA Shelf
157,202308,63,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,42.7,FORK_LENGTH,GOA Shelf
157,202308,63,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,38.8,FORK_LENGTH,GOA Shelf
157,202308,63,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,40.2,FORK_LENGTH,GOA Shelf
157,202308,63,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,40.2,FORK_LENGTH,GOA Shelf
157,202308,63,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,39.6,FORK_LENGTH,GOA Shelf
157,202308,63,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,42.4,FORK_LENGTH,GOA Shelf
157,202308,63,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,39.7,FORK_LENGTH,GOA Shelf
157,202308,63,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,40.5,FORK_LENGTH,GOA Shelf
157,202308,63,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,39.7,FORK_LENGTH,GOA Shelf
157,202308,63,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,39.1,FORK_LENGTH,GOA Shelf
157,202308,63,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,40.3,FORK_LENGTH,GOA Shelf
157,202308,63,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,41.2,FORK_LENGTH,GOA Shelf
157,202308,63,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,43.6,FORK_LENGTH,GOA Shelf
157,202308,63,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,39.4,FORK_LENGTH,GOA Shelf
157,202308,63,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,39.3,FORK_LENGTH,GOA Shelf
157,202308,63,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,39,FORK_LENGTH,GOA Shelf
157,202308,63,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,40.2,FORK_LENGTH,GOA Shelf
157,202308,63,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,40.7,FORK_LENGTH,GOA Shelf
157,202308,63,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.8,FORK_LENGTH,GOA Shelf
157,202308,63,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,42.9,FORK_LENGTH,GOA Shelf
157,202308,63,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,43.3,FORK_LENGTH,GOA Shelf
157,202308,63,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,40.7,FORK_LENGTH,GOA Shelf
157,202308,63,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.1,FORK_LENGTH,GOA Shelf
157,202308,63,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,39.8,FORK_LENGTH,GOA Shelf
157,202308,63,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.3,FORK_LENGTH,GOA Shelf
157,202308,63,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,40.1,FORK_LENGTH,GOA Shelf
157,202308,63,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,39.7,FORK_LENGTH,GOA Shelf
157,202308,63,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,38.4,FORK_LENGTH,GOA Shelf
157,202308,64,30060,Pacific ocean perch,Sebastes alutus,Codend,0.939,Unsexed,42.4,FORK_LENGTH,GOA Shelf
157,202308,64,30060,Pacific ocean perch,Sebastes alutus,Codend,0.839,Unsexed,40.3,FORK_LENGTH,GOA Shelf
157,202308,64,30060,Pacific ocean perch,Sebastes alutus,Codend,0.891,Unsexed,40.2,FORK_LENGTH,GOA Shelf
157,202308,64,30060,Pacific ocean perch,Sebastes alutus,Codend,0.963,Unsexed,42.5,FORK_LENGTH,GOA Shelf
157,202308,64,30060,Pacific ocean perch,Sebastes alutus,Codend,1.004,Unsexed,41.8,FORK_LENGTH,GOA Shelf
157,202308,64,30060,Pacific ocean perch,Sebastes alutus,Codend,0.779,Unsexed,38.8,FORK_LENGTH,GOA Shelf
157,202308,64,30060,Pacific ocean perch,Sebastes alutus,Codend,0.968,Unsexed,42.5,FORK_LENGTH,GOA Shelf
157,202308,64,30060,Pacific ocean perch,Sebastes alutus,Codend,0.906,Unsexed,40.5,FORK_LENGTH,GOA Shelf
157,202308,64,30060,Pacific ocean perch,Sebastes alutus,Codend,0.674,Unsexed,35.8,FORK_LENGTH,GOA Shelf
157,202308,64,30060,Pacific ocean perch,Sebastes alutus,Codend,0.767,Unsexed,37.2,FORK_LENGTH,GOA Shelf
157,202308,64,30060,Pacific ocean perch,Sebastes alutus,Codend,0.912,Unsexed,40.4,FORK_LENGTH,GOA Shelf
157,202308,64,30060,Pacific ocean perch,Sebastes alutus,Codend,0.751,Unsexed,39.3,FORK_LENGTH,GOA Shelf
157,202308,64,30060,Pacific ocean perch,Sebastes alutus,Codend,0.77,Unsexed,38.8,FORK_LENGTH,GOA Shelf
157,202308,64,30060,Pacific ocean perch,Sebastes alutus,Codend,0.788,Unsexed,38.6,FORK_LENGTH,GOA Shelf
157,202308,64,30060,Pacific ocean perch,Sebastes alutus,Codend,0.933,Unsexed,40.3,FORK_LENGTH,GOA Shelf
157,202308,64,30060,Pacific ocean perch,Sebastes alutus,Codend,0.954,Unsexed,41.2,FORK_LENGTH,GOA Shelf
157,202308,64,30060,Pacific ocean perch,Sebastes alutus,Codend,0.713,Unsexed,40.1,FORK_LENGTH,GOA Shelf
157,202308,64,30060,Pacific ocean perch,Sebastes alutus,Codend,0.816,Unsexed,40,FORK_LENGTH,GOA Shelf
157,202308,64,30060,Pacific ocean perch,Sebastes alutus,Codend,0.612,Unsexed,35.5,FORK_LENGTH,GOA Shelf
157,202308,64,30060,Pacific ocean perch,Sebastes alutus,Codend,0.77,Unsexed,37.1,FORK_LENGTH,GOA Shelf
157,202308,64,30060,Pacific ocean perch,Sebastes alutus,Codend,0.496,Unsexed,34.3,FORK_LENGTH,GOA Shelf
157,202308,64,30060,Pacific ocean perch,Sebastes alutus,Codend,0.722,Unsexed,38.6,FORK_LENGTH,GOA Shelf
157,202308,64,30060,Pacific ocean perch,Sebastes alutus,Codend,0.608,Unsexed,36,FORK_LENGTH,GOA Shelf
157,202308,64,30060,Pacific ocean perch,Sebastes alutus,Codend,0.844,Unsexed,39,FORK_LENGTH,GOA Shelf
157,202308,64,30060,Pacific ocean perch,Sebastes alutus,Codend,1.034,Unsexed,43.8,FORK_LENGTH,GOA Shelf
157,202308,64,30060,Pacific ocean perch,Sebastes alutus,Codend,0.54,Unsexed,34.1,FORK_LENGTH,GOA Shelf
157,202308,64,30060,Pacific ocean perch,Sebastes alutus,Codend,0.786,Unsexed,38.2,FORK_LENGTH,GOA Shelf
157,202308,64,30060,Pacific ocean perch,Sebastes alutus,Codend,0.85,Unsexed,41.2,FORK_LENGTH,GOA Shelf
157,202308,64,30060,Pacific ocean perch,Sebastes alutus,Codend,0.768,Unsexed,38.3,FORK_LENGTH,GOA Shelf
157,202308,66,30060,Pacific ocean perch,Sebastes alutus,Codend,0.608,Unsexed,36.6,FORK_LENGTH,GOA Shelf
157,202308,66,30060,Pacific ocean perch,Sebastes alutus,Codend,0.98,Unsexed,41.8,FORK_LENGTH,GOA Shelf
157,202308,66,30060,Pacific ocean perch,Sebastes alutus,Codend,0.742,Unsexed,38.9,FORK_LENGTH,GOA Shelf
157,202308,66,30060,Pacific ocean perch,Sebastes alutus,Codend,1.129,Unsexed,43.7,FORK_LENGTH,GOA Shelf
