"","CRUISEJOIN","REGION","SPECIES_CODE","LENGTH","FREQUENCY","YEAR","PERFORMANCE","HAULJOIN"
"509",-608,"GOA",30060,230,2,2005,0,-12983
"510",-608,"GOA",30060,240,1,2005,0,-12983
"511",-608,"GOA",30060,240,4,2005,0,-12983
"512",-608,"GOA",30060,250,3,2005,0,-12983
"513",-608,"GOA",30060,260,2,2005,0,-12983
"514",-608,"GOA",30060,260,7,2005,0,-12983
"515",-608,"GOA",30060,270,3,2005,0,-12983
"516",-608,"GOA",30060,270,11,2005,0,-12983
"517",-608,"GOA",30060,280,2,2005,0,-12983
"518",-608,"GOA",30060,280,2,2005,0,-12983
"519",-608,"GOA",30060,290,6,2005,0,-12983
"520",-608,"GOA",30060,290,7,2005,0,-12983
"521",-608,"GOA",30060,300,2,2005,0,-12983
"522",-608,"GOA",30060,300,5,2005,0,-12983
"523",-608,"GOA",30060,310,4,2005,0,-12983
"524",-608,"GOA",30060,310,9,2005,0,-12983
"525",-608,"GOA",30060,320,11,2005,0,-12983
"526",-608,"GOA",30060,320,9,2005,0,-12983
"527",-608,"GOA",30060,330,6,2005,0,-12983
"528",-608,"GOA",30060,330,13,2005,0,-12983
"529",-608,"GOA",30060,340,10,2005,0,-12983
"530",-608,"GOA",30060,340,3,2005,0,-12983
"531",-608,"GOA",30060,350,7,2005,0,-12983
"532",-608,"GOA",30060,350,3,2005,0,-12983
"533",-608,"GOA",30060,360,12,2005,0,-12983
"534",-608,"GOA",30060,360,3,2005,0,-12983
"535",-608,"GOA",30060,370,10,2005,0,-12983
"536",-608,"GOA",30060,370,5,2005,0,-12983
"537",-608,"GOA",30060,380,5,2005,0,-12983
"538",-608,"GOA",30060,380,1,2005,0,-12983
"539",-608,"GOA",30060,390,1,2005,0,-12983
"540",-608,"GOA",30060,390,1,2005,0,-12983
"541",-608,"GOA",30060,400,3,2005,0,-12983
"542",-608,"GOA",30060,400,3,2005,0,-12983
"543",-608,"GOA",30060,430,1,2005,0,-12983
"544",-608,"GOA",30060,210,1,2005,0,-12984
"545",-608,"GOA",30060,190,1,2005,0,-12984
"546",-608,"GOA",30060,200,1,2005,0,-12984
"547",-608,"GOA",30060,200,1,2005,0,-12984
"548",-608,"GOA",30060,220,1,2005,0,-12984
"549",-608,"GOA",30060,240,5,2005,0,-12984
"550",-608,"GOA",30060,240,1,2005,0,-12984
"551",-608,"GOA",30060,260,1,2005,0,-12984
"552",-608,"GOA",30060,270,1,2005,0,-12984
"553",-608,"GOA",30060,280,2,2005,0,-12984
"554",-608,"GOA",30060,280,3,2005,0,-12984
"555",-608,"GOA",30060,290,4,2005,0,-12984
"556",-608,"GOA",30060,300,1,2005,0,-12984
"557",-608,"GOA",30060,300,3,2005,0,-12984
"558",-608,"GOA",30060,310,7,2005,0,-12984
"559",-608,"GOA",30060,310,5,2005,0,-12984
"560",-608,"GOA",30060,320,5,2005,0,-12984
"561",-608,"GOA",30060,320,10,2005,0,-12984
"562",-608,"GOA",30060,330,7,2005,0,-12984
"563",-608,"GOA",30060,330,7,2005,0,-12984
"564",-608,"GOA",30060,340,7,2005,0,-12984
"565",-608,"GOA",30060,340,11,2005,0,-12984
"566",-608,"GOA",30060,350,9,2005,0,-12984
"567",-608,"GOA",30060,350,4,2005,0,-12984
"568",-608,"GOA",30060,360,6,2005,0,-12984
"569",-608,"GOA",30060,360,5,2005,0,-12984
"570",-608,"GOA",30060,370,13,2005,0,-12984
"571",-608,"GOA",30060,370,16,2005,0,-12984
"572",-608,"GOA",30060,380,17,2005,0,-12984
"573",-608,"GOA",30060,380,12,2005,0,-12984
"574",-608,"GOA",30060,390,8,2005,0,-12984
"575",-608,"GOA",30060,390,4,2005,0,-12984
"576",-608,"GOA",30060,400,5,2005,0,-12984
"577",-608,"GOA",30060,410,1,2005,0,-12984
"578",-608,"GOA",30060,420,1,2005,0,-12984
"579",-608,"GOA",30060,220,1,2005,0,-12985
"580",-608,"GOA",30060,200,2,2005,0,-12985
"581",-608,"GOA",30060,210,3,2005,0,-12985
"582",-608,"GOA",30060,210,2,2005,0,-12985
"583",-608,"GOA",30060,220,1,2005,0,-12985
"584",-608,"GOA",30060,230,3,2005,0,-12985
"585",-608,"GOA",30060,240,1,2005,0,-12985
"586",-608,"GOA",30060,240,2,2005,0,-12985
"587",-608,"GOA",30060,250,1,2005,0,-12985
"588",-608,"GOA",30060,250,1,2005,0,-12985
"589",-608,"GOA",30060,260,2,2005,0,-12985
"590",-608,"GOA",30060,260,1,2005,0,-12985
"591",-608,"GOA",30060,270,2,2005,0,-12985
"592",-608,"GOA",30060,270,4,2005,0,-12985
"593",-608,"GOA",30060,280,1,2005,0,-12985
"594",-608,"GOA",30060,280,2,2005,0,-12985
"595",-608,"GOA",30060,290,3,2005,0,-12985
"596",-608,"GOA",30060,290,1,2005,0,-12985
"597",-608,"GOA",30060,300,1,2005,0,-12985
"598",-608,"GOA",30060,300,2,2005,0,-12985
"599",-608,"GOA",30060,310,1,2005,0,-12985
"600",-608,"GOA",30060,310,1,2005,0,-12985
"601",-608,"GOA",30060,320,1,2005,0,-12985
"602",-608,"GOA",30060,320,2,2005,0,-12985
"603",-608,"GOA",30060,360,2,2005,0,-12985
"604",-608,"GOA",30060,370,2,2005,0,-12985
"605",-608,"GOA",30060,380,1,2005,0,-12985
"606",-608,"GOA",30060,380,1,2005,0,-12985
"607",-608,"GOA",30060,410,1,2005,0,-12985
"608",-608,"GOA",30060,420,1,2005,0,-12985
"609",-608,"GOA",30060,430,4,2005,0,-12985
"610",-608,"GOA",30060,440,1,2005,0,-12985
"611",-608,"GOA",30060,370,1,2005,0,-12986
"612",-608,"GOA",30060,310,1,2005,0,-12988
"613",-608,"GOA",30060,430,1,2005,0,-12994
"614",-608,"GOA",30060,340,5,2005,0,-13005
"615",-608,"GOA",30060,310,1,2005,0,-13005
"616",-608,"GOA",30060,310,1,2005,0,-13005
"617",-608,"GOA",30060,320,2,2005,0,-13005
"618",-608,"GOA",30060,320,2,2005,0,-13005
"619",-608,"GOA",30060,330,6,2005,0,-13005
"620",-608,"GOA",30060,330,1,2005,0,-13005
"621",-608,"GOA",30060,340,6,2005,0,-13005
"622",-608,"GOA",30060,350,4,2005,0,-13005
"623",-608,"GOA",30060,350,8,2005,0,-13005
"624",-608,"GOA",30060,360,4,2005,0,-13005
"625",-608,"GOA",30060,370,2,2005,0,-13005
"626",-608,"GOA",30060,370,2,2005,0,-13005
"627",-608,"GOA",30060,380,1,2005,0,-13005
"628",-608,"GOA",30060,390,2,2005,0,-13005
"629",-608,"GOA",30060,400,1,2005,0,-13005
"630",-608,"GOA",30060,340,1,2005,0,-13006
"631",-608,"GOA",30060,330,2,2005,5.1,-13007
"632",-608,"GOA",30060,370,20,2005,0,-13008
"633",-608,"GOA",30060,340,2,2005,0,-13008
"634",-608,"GOA",30060,350,4,2005,0,-13008
"635",-608,"GOA",30060,350,3,2005,0,-13008
"636",-608,"GOA",30060,360,19,2005,0,-13008
"637",-608,"GOA",30060,360,7,2005,0,-13008
"638",-608,"GOA",30060,370,15,2005,0,-13008
"639",-608,"GOA",30060,380,8,2005,0,-13008
"640",-608,"GOA",30060,380,9,2005,0,-13008
"641",-608,"GOA",30060,390,18,2005,0,-13008
"642",-608,"GOA",30060,390,10,2005,0,-13008
"643",-608,"GOA",30060,400,5,2005,0,-13008
"644",-608,"GOA",30060,400,6,2005,0,-13008
"645",-608,"GOA",30060,410,2,2005,0,-13008
"646",-608,"GOA",30060,410,9,2005,0,-13008
"647",-608,"GOA",30060,420,3,2005,0,-13008
"648",-608,"GOA",30060,430,3,2005,0,-13008
"649",-608,"GOA",30060,200,1,2005,0,-13009
"650",-608,"GOA",30060,190,1,2005,0,-13009
"651",-608,"GOA",30060,200,1,2005,0,-13009
"652",-608,"GOA",30060,220,2,2005,0,-13009
"653",-608,"GOA",30060,220,2,2005,0,-13009
"654",-608,"GOA",30060,240,1,2005,0,-13009
"655",-608,"GOA",30060,240,1,2005,0,-13009
"656",-608,"GOA",30060,250,1,2005,0,-13009
"657",-608,"GOA",30060,260,1,2005,0,-13009
"658",-608,"GOA",30060,260,1,2005,0,-13009
"659",-608,"GOA",30060,280,1,2005,0,-13009
"660",-608,"GOA",30060,360,4,2005,0,-13009
"661",-608,"GOA",30060,360,1,2005,0,-13009
"662",-608,"GOA",30060,370,1,2005,0,-13009
"663",-608,"GOA",30060,370,2,2005,0,-13009
"664",-608,"GOA",30060,380,1,2005,0,-13009
"665",-608,"GOA",30060,380,3,2005,0,-13009
"666",-608,"GOA",30060,390,2,2005,0,-13009
"667",-608,"GOA",30060,400,2,2005,0,-13009
"668",-608,"GOA",30060,400,2,2005,0,-13009
"669",-608,"GOA",30060,410,1,2005,0,-13009
"670",-608,"GOA",30060,410,4,2005,0,-13009
"671",-608,"GOA",30060,420,3,2005,0,-13009
"672",-608,"GOA",30060,440,1,2005,0,-13010
"673",-608,"GOA",30060,230,1,2005,0,-13013
"674",-608,"GOA",30060,310,1,2005,0,-13013
"675",-608,"GOA",30060,320,1,2005,0,-13013
"676",-608,"GOA",30060,200,1,2005,0,-13018
"677",-608,"GOA",30060,250,1,2005,0,-13018
"678",-608,"GOA",30060,350,1,2005,0,-13020
"679",-608,"GOA",30060,340,1,2005,0,-13020
"680",-608,"GOA",30060,340,1,2005,0,-13020
"681",-608,"GOA",30060,350,4,2005,0,-13020
"682",-608,"GOA",30060,360,3,2005,0,-13020
"683",-608,"GOA",30060,360,2,2005,0,-13020
"684",-608,"GOA",30060,370,4,2005,0,-13020
"685",-608,"GOA",30060,370,5,2005,0,-13020
"686",-608,"GOA",30060,380,1,2005,0,-13020
"687",-608,"GOA",30060,380,2,2005,0,-13020
"688",-608,"GOA",30060,390,2,2005,0,-13020
"689",-608,"GOA",30060,320,1,2005,0,-13029
"690",-608,"GOA",30060,210,1,2005,0,-13029
"691",-608,"GOA",30060,220,1,2005,0,-13029
"692",-608,"GOA",30060,240,1,2005,0,-13029
"693",-608,"GOA",30060,370,1,2005,0,-13029
"694",-608,"GOA",30060,270,1,2005,0,-13030
"695",-608,"GOA",30060,210,1,2005,0,-13030
"696",-608,"GOA",30060,230,1,2005,0,-13030
"697",-608,"GOA",30060,240,2,2005,0,-13030
"698",-608,"GOA",30060,220,1,2005,0,-13040
"699",-608,"GOA",30060,340,6,2005,0,-13041
"700",-608,"GOA",30060,320,3,2005,0,-13041
"701",-608,"GOA",30060,330,5,2005,0,-13041
"702",-608,"GOA",30060,350,7,2005,0,-13041
"703",-608,"GOA",30060,360,7,2005,0,-13041
"704",-608,"GOA",30060,370,6,2005,0,-13041
"705",-608,"GOA",30060,380,4,2005,0,-13041
"706",-608,"GOA",30060,330,23,2005,0,-13042
"707",-608,"GOA",30060,300,1,2005,0,-13042
"708",-608,"GOA",30060,310,3,2005,0,-13042
"709",-608,"GOA",30060,320,11,2005,0,-13042
"710",-608,"GOA",30060,340,36,2005,0,-13042
"711",-608,"GOA",30060,350,28,2005,0,-13042
"712",-608,"GOA",30060,360,21,2005,0,-13042
"713",-608,"GOA",30060,370,22,2005,0,-13042
"714",-608,"GOA",30060,380,15,2005,0,-13042
"715",-608,"GOA",30060,390,9,2005,0,-13042
"716",-608,"GOA",30060,400,4,2005,0,-13042
"717",-608,"GOA",30060,410,6,2005,0,-13042
"718",-608,"GOA",30060,420,2,2005,0,-13042
"719",-608,"GOA",30060,430,1,2005,0,-13042
"720",-608,"GOA",30060,440,1,2005,0,-13042
"721",-608,"GOA",30060,250,5,2005,2.4,-13043
"722",-608,"GOA",30060,220,2,2005,2.4,-13043
"723",-608,"GOA",30060,230,3,2005,2.4,-13043
"724",-608,"GOA",30060,240,2,2005,2.4,-13043
"725",-608,"GOA",30060,260,1,2005,2.4,-13043
"726",-608,"GOA",30060,280,4,2005,2.4,-13043
"727",-608,"GOA",30060,290,3,2005,2.4,-13043
"728",-608,"GOA",30060,300,1,2005,2.4,-13043
"729",-608,"GOA",30060,310,7,2005,2.4,-13043
"730",-608,"GOA",30060,320,8,2005,2.4,-13043
"731",-608,"GOA",30060,330,18,2005,2.4,-13043
"732",-608,"GOA",30060,340,21,2005,2.4,-13043
"733",-608,"GOA",30060,350,31,2005,2.4,-13043
"734",-608,"GOA",30060,360,34,2005,2.4,-13043
"735",-608,"GOA",30060,370,38,2005,2.4,-13043
"736",-608,"GOA",30060,380,18,2005,2.4,-13043
"737",-608,"GOA",30060,390,19,2005,2.4,-13043
"738",-608,"GOA",30060,400,8,2005,2.4,-13043
"739",-608,"GOA",30060,410,8,2005,2.4,-13043
"740",-608,"GOA",30060,420,3,2005,2.4,-13043
"741",-608,"GOA",30060,430,3,2005,2.4,-13043
"742",-608,"GOA",30060,210,1,2005,0,-13048
"743",-608,"GOA",30060,280,1,2005,0,-13049
"744",-608,"GOA",30060,230,1,2005,0,-13049
"745",-608,"GOA",30060,260,1,2005,0,-13049
"746",-608,"GOA",30060,260,1,2005,0,-13049
"747",-608,"GOA",30060,270,1,2005,0,-13049
"748",-608,"GOA",30060,300,1,2005,0,-13049
"749",-608,"GOA",30060,320,3,2005,0,-13049
"750",-608,"GOA",30060,320,1,2005,0,-13049
"751",-608,"GOA",30060,330,8,2005,0,-13049
"752",-608,"GOA",30060,330,2,2005,0,-13049
"753",-608,"GOA",30060,340,11,2005,0,-13049
"754",-608,"GOA",30060,340,4,2005,0,-13049
"755",-608,"GOA",30060,350,16,2005,0,-13049
"756",-608,"GOA",30060,350,11,2005,0,-13049
"757",-608,"GOA",30060,360,10,2005,0,-13049
"758",-608,"GOA",30060,360,9,2005,0,-13049
"759",-608,"GOA",30060,370,16,2005,0,-13049
"760",-608,"GOA",30060,370,15,2005,0,-13049
"761",-608,"GOA",30060,380,9,2005,0,-13049
"762",-608,"GOA",30060,380,17,2005,0,-13049
"763",-608,"GOA",30060,390,5,2005,0,-13049
"764",-608,"GOA",30060,390,8,2005,0,-13049
"765",-608,"GOA",30060,400,9,2005,0,-13049
"766",-608,"GOA",30060,410,10,2005,0,-13049
"767",-608,"GOA",30060,420,5,2005,0,-13049
"768",-608,"GOA",30060,430,4,2005,0,-13049
"769",-608,"GOA",30060,440,2,2005,0,-13049
"770",-608,"GOA",30060,220,1,2005,0,-13051
"771",-608,"GOA",30060,370,1,2005,0,-13051
"772",-608,"GOA",30060,220,1,2005,0,-13055
"773",-608,"GOA",30060,230,2,2005,0,-13056
"774",-608,"GOA",30060,200,2,2005,0,-13056
"775",-608,"GOA",30060,210,4,2005,0,-13056
"776",-608,"GOA",30060,220,2,2005,0,-13056
"777",-608,"GOA",30060,230,4,2005,0,-13056
"778",-608,"GOA",30060,240,4,2005,0,-13056
"779",-608,"GOA",30060,240,1,2005,0,-13056
"780",-608,"GOA",30060,250,3,2005,0,-13056
"781",-608,"GOA",30060,250,3,2005,0,-13056
"782",-608,"GOA",30060,260,3,2005,0,-13056
"783",-608,"GOA",30060,260,6,2005,0,-13056
"784",-608,"GOA",30060,270,12,2005,0,-13056
"785",-608,"GOA",30060,270,6,2005,0,-13056
"786",-608,"GOA",30060,280,12,2005,0,-13056
"787",-608,"GOA",30060,280,9,2005,0,-13056
"788",-608,"GOA",30060,290,10,2005,0,-13056
"789",-608,"GOA",30060,290,12,2005,0,-13056
"790",-608,"GOA",30060,300,5,2005,0,-13056
"791",-608,"GOA",30060,300,7,2005,0,-13056
"792",-608,"GOA",30060,310,8,2005,0,-13056
"793",-608,"GOA",30060,310,8,2005,0,-13056
"794",-608,"GOA",30060,320,8,2005,0,-13056
"795",-608,"GOA",30060,320,7,2005,0,-13056
"796",-608,"GOA",30060,330,9,2005,0,-13056
"797",-608,"GOA",30060,330,12,2005,0,-13056
"798",-608,"GOA",30060,340,6,2005,0,-13056
"799",-608,"GOA",30060,340,3,2005,0,-13056
"800",-608,"GOA",30060,350,2,2005,0,-13056
"801",-608,"GOA",30060,350,4,2005,0,-13056
"802",-608,"GOA",30060,360,10,2005,0,-13056
"803",-608,"GOA",30060,360,3,2005,0,-13056
"804",-608,"GOA",30060,370,4,2005,0,-13056
"805",-608,"GOA",30060,370,4,2005,0,-13056
"806",-608,"GOA",30060,380,4,2005,0,-13056
"807",-608,"GOA",30060,380,6,2005,0,-13056
"808",-608,"GOA",30060,390,1,2005,0,-13056
"809",-608,"GOA",30060,390,2,2005,0,-13056
"810",-608,"GOA",30060,400,1,2005,0,-13056
"811",-608,"GOA",30060,410,1,2005,0,-13056
"812",-608,"GOA",30060,150,1,2005,0,-13069
"813",-608,"GOA",30060,370,3,2005,0,-13070
"814",-608,"GOA",30060,340,1,2005,0,-13070
"815",-608,"GOA",30060,340,1,2005,0,-13070
"816",-608,"GOA",30060,350,2,2005,0,-13070
"817",-608,"GOA",30060,360,1,2005,0,-13070
"818",-608,"GOA",30060,380,3,2005,0,-13070
"819",-608,"GOA",30060,390,2,2005,0,-13070
"820",-608,"GOA",30060,390,1,2005,0,-13070
"821",-608,"GOA",30060,440,1,2005,0,-13070
"822",-608,"GOA",30060,360,5,2005,0,-13072
"823",-608,"GOA",30060,220,1,2005,0,-13072
"824",-608,"GOA",30060,350,3,2005,0,-13072
"825",-608,"GOA",30060,350,2,2005,0,-13072
"826",-608,"GOA",30060,360,4,2005,0,-13072
"827",-608,"GOA",30060,370,16,2005,0,-13072
"828",-608,"GOA",30060,370,5,2005,0,-13072
"829",-608,"GOA",30060,380,21,2005,0,-13072
"830",-608,"GOA",30060,380,15,2005,0,-13072
"831",-608,"GOA",30060,390,23,2005,0,-13072
"832",-608,"GOA",30060,390,9,2005,0,-13072
"833",-608,"GOA",30060,400,15,2005,0,-13072
"834",-608,"GOA",30060,400,8,2005,0,-13072
"835",-608,"GOA",30060,410,1,2005,0,-13072
"836",-608,"GOA",30060,410,9,2005,0,-13072
"837",-608,"GOA",30060,420,3,2005,0,-13072
"838",-608,"GOA",30060,440,1,2005,0,-13072
"839",-608,"GOA",30060,360,2,2005,0,-13073
"840",-608,"GOA",30060,200,1,2005,0,-13073
"841",-608,"GOA",30060,210,1,2005,0,-13073
"842",-608,"GOA",30060,360,14,2005,0,-13073
"843",-608,"GOA",30060,370,21,2005,0,-13073
"844",-608,"GOA",30060,370,5,2005,0,-13073
"845",-608,"GOA",30060,380,26,2005,0,-13073
"846",-608,"GOA",30060,380,6,2005,0,-13073
"847",-608,"GOA",30060,390,35,2005,0,-13073
"848",-608,"GOA",30060,390,12,2005,0,-13073
"849",-608,"GOA",30060,400,12,2005,0,-13073
"850",-608,"GOA",30060,400,18,2005,0,-13073
"851",-608,"GOA",30060,410,3,2005,0,-13073
"852",-608,"GOA",30060,410,6,2005,0,-13073
"853",-608,"GOA",30060,420,2,2005,0,-13073
"854",-608,"GOA",30060,420,11,2005,0,-13073
"855",-608,"GOA",30060,430,1,2005,0,-13073
"856",-608,"GOA",30060,430,1,2005,0,-13073
"857",-608,"GOA",30060,440,1,2005,0,-13073
"858",-608,"GOA",30060,310,1,2005,0,-13074
"859",-608,"GOA",30060,200,1,2005,0,-13074
"860",-608,"GOA",30060,210,1,2005,0,-13074
"861",-608,"GOA",30060,250,1,2005,0,-13074
"862",-608,"GOA",30060,330,1,2005,0,-13074
"863",-608,"GOA",30060,340,1,2005,0,-13074
"864",-608,"GOA",30060,350,4,2005,0,-13074
"865",-608,"GOA",30060,350,2,2005,0,-13074
"866",-608,"GOA",30060,360,11,2005,0,-13074
"867",-608,"GOA",30060,360,4,2005,0,-13074
"868",-608,"GOA",30060,370,22,2005,0,-13074
"869",-608,"GOA",30060,370,4,2005,0,-13074
"870",-608,"GOA",30060,380,42,2005,0,-13074
"871",-608,"GOA",30060,380,6,2005,0,-13074
"872",-608,"GOA",30060,390,29,2005,0,-13074
"873",-608,"GOA",30060,390,11,2005,0,-13074
"874",-608,"GOA",30060,400,8,2005,0,-13074
"875",-608,"GOA",30060,400,20,2005,0,-13074
"876",-608,"GOA",30060,410,1,2005,0,-13074
"877",-608,"GOA",30060,410,8,2005,0,-13074
"878",-608,"GOA",30060,420,1,2005,0,-13074
"879",-608,"GOA",30060,430,1,2005,0,-13074
"880",-608,"GOA",30060,190,7,2005,0,-13075
"881",-608,"GOA",30060,170,2,2005,0,-13075
"882",-608,"GOA",30060,180,5,2005,0,-13075
"883",-608,"GOA",30060,180,1,2005,0,-13075
"884",-608,"GOA",30060,190,6,2005,0,-13075
"885",-608,"GOA",30060,200,11,2005,0,-13075
"886",-608,"GOA",30060,200,5,2005,0,-13075
"887",-608,"GOA",30060,210,6,2005,0,-13075
"888",-608,"GOA",30060,210,4,2005,0,-13075
"889",-608,"GOA",30060,220,4,2005,0,-13075
"890",-608,"GOA",30060,220,5,2005,0,-13075
"891",-608,"GOA",30060,230,2,2005,0,-13075
"892",-608,"GOA",30060,230,5,2005,0,-13075
"893",-608,"GOA",30060,240,1,2005,0,-13075
"894",-608,"GOA",30060,240,2,2005,0,-13075
"895",-608,"GOA",30060,250,1,2005,0,-13075
"896",-608,"GOA",30060,250,2,2005,0,-13075
"897",-608,"GOA",30060,260,3,2005,0,-13075
"898",-608,"GOA",30060,260,2,2005,0,-13075
"899",-608,"GOA",30060,270,1,2005,0,-13075
"900",-608,"GOA",30060,280,2,2005,0,-13075
"901",-608,"GOA",30060,300,3,2005,0,-13075
"902",-608,"GOA",30060,310,2,2005,0,-13075
"903",-608,"GOA",30060,320,1,2005,0,-13075
"904",-608,"GOA",30060,320,3,2005,0,-13075
"905",-608,"GOA",30060,330,2,2005,0,-13075
"906",-608,"GOA",30060,330,2,2005,0,-13075
"907",-608,"GOA",30060,340,1,2005,0,-13075
"908",-608,"GOA",30060,350,1,2005,0,-13075
"909",-608,"GOA",30060,350,2,2005,0,-13075
"910",-608,"GOA",30060,360,7,2005,0,-13075
"911",-608,"GOA",30060,360,1,2005,0,-13075
"912",-608,"GOA",30060,370,8,2005,0,-13075
"913",-608,"GOA",30060,370,2,2005,0,-13075
"914",-608,"GOA",30060,380,6,2005,0,-13075
"915",-608,"GOA",30060,380,4,2005,0,-13075
"916",-608,"GOA",30060,390,8,2005,0,-13075
"917",-608,"GOA",30060,410,7,2005,0,-13075
"918",-608,"GOA",30060,390,5,2005,0,-13075
"919",-608,"GOA",30060,400,2,2005,0,-13075
"920",-608,"GOA",30060,400,8,2005,0,-13075
"921",-608,"GOA",30060,420,4,2005,0,-13075
"922",-608,"GOA",30060,430,1,2005,0,-13075
"923",-608,"GOA",30060,450,1,2005,0,-13075
"924",-608,"GOA",30060,330,1,2005,0,-13076
"925",-608,"GOA",30060,250,1,2005,0,-13076
"926",-608,"GOA",30060,260,2,2005,0,-13076
"927",-608,"GOA",30060,260,1,2005,0,-13076
"928",-608,"GOA",30060,340,1,2005,0,-13076
"929",-608,"GOA",30060,350,2,2005,0,-13076
"930",-608,"GOA",30060,360,5,2005,0,-13076
"931",-608,"GOA",30060,360,1,2005,0,-13076
"932",-608,"GOA",30060,370,12,2005,0,-13076
"933",-608,"GOA",30060,370,3,2005,0,-13076
"934",-608,"GOA",30060,380,13,2005,0,-13076
"935",-608,"GOA",30060,380,7,2005,0,-13076
"936",-608,"GOA",30060,390,20,2005,0,-13076
"937",-608,"GOA",30060,390,18,2005,0,-13076
"938",-608,"GOA",30060,400,10,2005,0,-13076
"939",-608,"GOA",30060,400,20,2005,0,-13076
"940",-608,"GOA",30060,410,4,2005,0,-13076
"941",-608,"GOA",30060,410,23,2005,0,-13076
"942",-608,"GOA",30060,420,1,2005,0,-13076
"943",-608,"GOA",30060,420,14,2005,0,-13076
"944",-608,"GOA",30060,430,5,2005,0,-13076
"945",-608,"GOA",30060,440,2,2005,0,-13076
"946",-608,"GOA",30060,190,2,2005,0,-13077
"947",-608,"GOA",30060,180,5,2005,0,-13077
"948",-608,"GOA",30060,180,1,2005,0,-13077
"949",-608,"GOA",30060,190,5,2005,0,-13077
"950",-608,"GOA",30060,200,6,2005,0,-13077
"951",-608,"GOA",30060,200,3,2005,0,-13077
"952",-608,"GOA",30060,210,7,2005,0,-13077
"953",-608,"GOA",30060,210,6,2005,0,-13077
"954",-608,"GOA",30060,220,5,2005,0,-13077
"955",-608,"GOA",30060,230,2,2005,0,-13077
"956",-608,"GOA",30060,240,3,2005,0,-13077
"957",-608,"GOA",30060,240,3,2005,0,-13077
"958",-608,"GOA",30060,250,4,2005,0,-13077
"959",-608,"GOA",30060,250,3,2005,0,-13077
"960",-608,"GOA",30060,260,1,2005,0,-13077
"961",-608,"GOA",30060,260,1,2005,0,-13077
"962",-608,"GOA",30060,280,3,2005,0,-13077
"963",-608,"GOA",30060,280,1,2005,0,-13077
"964",-608,"GOA",30060,290,3,2005,0,-13077
"965",-608,"GOA",30060,300,4,2005,0,-13077
"966",-608,"GOA",30060,310,2,2005,0,-13077
"967",-608,"GOA",30060,320,2,2005,0,-13077
"968",-608,"GOA",30060,320,2,2005,0,-13077
"969",-608,"GOA",30060,330,2,2005,0,-13077
"970",-608,"GOA",30060,340,2,2005,0,-13077
"971",-608,"GOA",30060,340,1,2005,0,-13077
"972",-608,"GOA",30060,350,2,2005,0,-13077
"973",-608,"GOA",30060,360,6,2005,0,-13077
"974",-608,"GOA",30060,360,7,2005,0,-13077
"975",-608,"GOA",30060,370,6,2005,0,-13077
"976",-608,"GOA",30060,370,3,2005,0,-13077
"977",-608,"GOA",30060,380,9,2005,0,-13077
"978",-608,"GOA",30060,380,7,2005,0,-13077
"979",-608,"GOA",30060,390,9,2005,0,-13077
"980",-608,"GOA",30060,390,7,2005,0,-13077
"981",-608,"GOA",30060,400,8,2005,0,-13077
"982",-608,"GOA",30060,400,6,2005,0,-13077
"983",-608,"GOA",30060,410,5,2005,0,-13077
"984",-608,"GOA",30060,410,8,2005,0,-13077
"985",-608,"GOA",30060,420,5,2005,0,-13077
"986",-608,"GOA",30060,430,1,2005,0,-13077
"987",-608,"GOA",30060,440,1,2005,0,-13077
"988",-608,"GOA",30060,450,1,2005,0,-13077
"989",-608,"GOA",30060,460,2,2005,0,-13077
"990",-608,"GOA",30060,190,6,2005,0,-13078
"991",-608,"GOA",30060,180,3,2005,0,-13078
"992",-608,"GOA",30060,180,2,2005,0,-13078
"993",-608,"GOA",30060,190,8,2005,0,-13078
"994",-608,"GOA",30060,200,7,2005,0,-13078
"995",-608,"GOA",30060,200,3,2005,0,-13078
"996",-608,"GOA",30060,210,8,2005,0,-13078
"997",-608,"GOA",30060,210,5,2005,0,-13078
"998",-608,"GOA",30060,220,2,2005,0,-13078
"999",-608,"GOA",30060,230,2,2005,0,-13078
"1000",-608,"GOA",30060,240,4,2005,0,-13078
"1001",-608,"GOA",30060,240,2,2005,0,-13078
"1002",-608,"GOA",30060,250,2,2005,0,-13078
"1003",-608,"GOA",30060,260,1,2005,0,-13078
"1004",-608,"GOA",30060,270,1,2005,0,-13078
"1005",-608,"GOA",30060,280,1,2005,0,-13078
"1006",-608,"GOA",30060,280,1,2005,0,-13078
"1007",-608,"GOA",30060,290,1,2005,0,-13078
"1008",-608,"GOA",30060,340,2,2005,0,-13078
"1009",-608,"GOA",30060,350,1,2005,0,-13078
"1010",-608,"GOA",30060,360,1,2005,0,-13078
"1011",-608,"GOA",30060,360,4,2005,0,-13078
"1012",-608,"GOA",30060,370,1,2005,0,-13078
"1013",-608,"GOA",30060,370,4,2005,0,-13078
"1014",-608,"GOA",30060,380,2,2005,0,-13078
"1015",-608,"GOA",30060,380,5,2005,0,-13078
"1016",-608,"GOA",30060,390,4,2005,0,-13078
"1017",-608,"GOA",30060,390,3,2005,0,-13078
"1018",-608,"GOA",30060,400,5,2005,0,-13078
"1019",-608,"GOA",30060,400,3,2005,0,-13078
"1020",-608,"GOA",30060,410,2,2005,0,-13078
"1021",-608,"GOA",30060,410,1,2005,0,-13078
